mode,question_id,rank,evidence_id,evidence_type,source,matched_fact_ids,text
hybrid_rag,Q18,20,chunk:GSE111619_series_matrix.txt:27:426a10e70046,document_chunk,GSE111619_series_matrix.txt,"[""Q18:F01"", ""Q18:F02"", ""Q18:F03"", ""Q18:F04""]","ple/SAMN08667769"" !Sample_relation	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456""	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457""	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777458""	""SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459"" !Sample_supplementary_file_1	""NONE""	""NONE""	""NONE""	""NONE"" !series_matrix_table_begin ""ID_REF""	""GSM3035185""	""GSM3035186""	""GSM3035187""	""GSM3035188"" !series_matrix_table_end"
graph_enhanced_rag,Q18,1,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,document_chunk,GSE111619_series_matrix.txt,[],"ntact_state	""CO"" !Series_contact_zip/postal_code	""80045"" !Series_contact_country	""USA"" !Series_supplementary_file	""ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_counts.txt.gz"" !Series_platform_id	""GPL16791"" !Series_platform_taxid	""9606"" !Series_sample_taxid	""9606"" !Series_relation	""SubSeries of: GSE111635"" !Series_relation	""BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576"" !Series_relation	""SRA: https://www.ncbi.nlm.nih."
graph_enhanced_rag,Q18,2,graph:fbf675dd7eea15dd,graph_relation,GSE111619 GSM3035188 RNA-seq record -> SRX3777459,"[""Q18:F04""]",GSE111619 GSM3035188 RNA-seq record has_identifier 关联标识符 SRX3777459 sra_accession
graph_enhanced_rag,Q18,3,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,"[""Q18:F02""]","oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
graph_enhanced_rag,Q18,4,graph:406cf8c7e523f5aa,graph_relation,GSE111619 GSM3035188 RNA-seq record -> GSM3035188,[],GSE111619 GSM3035188 RNA-seq record has_identifier 关联标识符 GSM3035188 geo_accession
graph_enhanced_rag,Q18,5,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,"[""Q18:F01""]",80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
graph_enhanced_rag,Q18,6,graph:590c40c4a7ae5bad,graph_relation,GSE111619 GSM3035187 RNA-seq record -> SRX3777458,"[""Q18:F03""]",GSE111619 GSM3035187 RNA-seq record has_identifier 关联标识符 SRX3777458 sra_accession
graph_enhanced_rag,Q18,7,chunk:GSE111619_family.soft:19:babb5501a21a,document_chunk,GSE111619_family.soft,[],"rm_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Sample_contact_institute = University of Colorado Anschutz Medical Campus !Sample_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_"
graph_enhanced_rag,Q18,8,graph:a847410fb3009181,graph_relation,GSE111619 GSM3035187 RNA-seq record -> GSM3035187,[],GSE111619 GSM3035187 RNA-seq record has_identifier 关联标识符 GSM3035187 geo_accession
graph_enhanced_rag,Q18,9,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,"[""Q18:F04""]",cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
graph_enhanced_rag,Q18,10,graph:ed85198bbcff4eb6,graph_relation,GSE111619 GSM3035186 RNA-seq record -> SRX3777457,"[""Q18:F02""]",GSE111619 GSM3035186 RNA-seq record has_identifier 关联标识符 SRX3777457 sra_accession
graph_enhanced_rag,Q18,11,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,document_chunk,GSE111619_family.soft,[],"thew,D,Galbraith !Series_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Series_contact_institute = University of Colorado Anschutz Medical Campus !Series_contact_address = 12800 E. 19th Ave. !Series_contact_city = Aurora !Series_contact_state = CO !Series_contact_zip/postal_code = 80045 !Series_contact_country = USA !Series_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_cou"
graph_enhanced_rag,Q18,12,graph:47b1b8b3d0266a3c,graph_relation,GSE111619 GSM3035186 RNA-seq record -> GSM3035186,[],GSE111619 GSM3035186 RNA-seq record has_identifier 关联标识符 GSM3035186 geo_accession
graph_enhanced_rag,Q18,13,chunk:GSE111619_family.soft:25:6c94819d4f06,document_chunk,GSE111619_family.soft,[],reads (MAPQ < 10) using SAMtools (v0.1.19) !Sample_data_processing = Reads were coordinate sorted and duplicates were marked using Picard (v1.129) !Sample_data_processing = Quality assessment of final mapped reads was performed using RSeQC (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenom
graph_enhanced_rag,Q18,14,graph:9ba5206fe17a8f6b,graph_relation,GSE111619 GSM3035185 RNA-seq record -> SRX3777456,"[""Q18:F01""]",GSE111619 GSM3035185 RNA-seq record has_identifier 关联标识符 SRX3777456 sra_accession
graph_enhanced_rag,Q18,15,chunk:GSE111619_series_matrix.txt:4:d2206f015b53,document_chunk,GSE111619_series_matrix.txt,[],"!Sample_title	""H226 shControl, 6 days doxycycline, replicate 1""	""H226 shControl, 6 days doxycycline, replicate 2""	""H226 shp63, 6 days doxycycline, replicate 1""	""H226 shp63, 6 days doxycycline, replicate 2"" !Sample_geo_accession	""GSM3035185""	""GSM3035186""	""GSM3035187""	""GSM3035188"" !Sample_status	""Public on Aug 27 2018""	""Public on Aug 27 2018""	""Public on Aug 27 2018""	""Public on Aug 27 2018"" !Sample_submission_date	""Mar 09 2018""	""Mar 09 2018""	""Mar 09 2018""	""Mar 09 2018"" !Sample_last_update_date	""Aug"
graph_enhanced_rag,Q18,16,graph:5f7ea604febb27d1,graph_relation,GSE111619 GSM3035185 RNA-seq record -> GSM3035185,[],GSE111619 GSM3035185 RNA-seq record has_identifier 关联标识符 GSM3035185 geo_accession
graph_enhanced_rag,Q18,17,chunk:GSE111619_family.soft:4:00eb8f492584,document_chunk,GSE111619_family.soft,[],sample_taxid = 9606 !Series_relation = SubSeries of: GSE111635 !Series_relation = BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576 !Series_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRP134235 ^PLATFORM = GPL16791 !Platform_title = Illumina HiSeq 2500 (Homo sapiens) !Platform_geo_accession = GPL16791 !Platform_status = Public on Mar 14 2013 !Platform_submission_date = Mar 14 2013 !Platform_last_update_date = Mar 27 2019 !Platform_technology = high-throughput sequencing !
graph_enhanced_rag,Q18,18,graph:3ba039e109483e6d,graph_relation,GSE111619 GSM3035188 RNA-seq record -> SAMN08667769,[],GSE111619 GSM3035188 RNA-seq record has_identifier 关联标识符 SAMN08667769 biosample_accession
graph_enhanced_rag,Q18,19,chunk:GSE111619_family.soft:9:318baf214f1d,document_chunk,GSE111619_family.soft,[],"essing = Alignment to the Human reference genome (GRCh37/hg19) was carried out using TopHat2 (v2.0.13, --b2-sensitive --keep-fasta-order --no-coverage-search --max-multihits 10 --library-type fr-firststrand) with the UCSC hg19 GTF annotation file provided in the iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Aligned reads were then filtered to remove low quality mapped reads (MAPQ < 10) using SAMtools (v0.1.19) !Samp"
graph_enhanced_rag,Q18,20,graph:203299d356921bf6,graph_relation,GSE111619 GSM3035187 RNA-seq record -> SAMN08667770,[],GSE111619 GSM3035187 RNA-seq record has_identifier 关联标识符 SAMN08667770 biosample_accession
bm25,Q19,1,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,document_chunk,GSE111619_series_matrix.txt,[],"ntact_state	""CO"" !Series_contact_zip/postal_code	""80045"" !Series_contact_country	""USA"" !Series_supplementary_file	""ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_counts.txt.gz"" !Series_platform_id	""GPL16791"" !Series_platform_taxid	""9606"" !Series_sample_taxid	""9606"" !Series_relation	""SubSeries of: GSE111635"" !Series_relation	""BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA437576"" !Series_relation	""SRA: https://www.ncbi.nlm.nih."
bm25,Q19,2,chunk:GSE111619_family.soft:0:80d433564abe,document_chunk,GSE111619_family.soft,[],^DATABASE = GeoMiame !Database_name = Gene Expression Omnibus (GEO) !Database_institute = NCBI NLM NIH !Database_web_link = http://www.ncbi.nlm.nih.gov/geo !Database_email = geo@ncbi.nlm.nih.gov ^SERIES = GSE111619 !Series_title = Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs !Series_geo_accession = GSE111619 !Series_status = Public on Aug 27 2018 !Series_submission_date = Mar 09 2018 !Series_last_update_date = Mar 27 2019 !Ser
bm25,Q19,3,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,document_chunk,GSE111619_family.soft,[],"thew,D,Galbraith !Series_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Series_contact_institute = University of Colorado Anschutz Medical Campus !Series_contact_address = 12800 E. 19th Ave. !Series_contact_city = Aurora !Series_contact_state = CO !Series_contact_zip/postal_code = 80045 !Series_contact_country = USA !Series_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111619/suppl/GSE111619_RNAseq_H226_shp63_analysis_HTSeq_cou"
bm25,Q19,4,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
bm25,Q19,5,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,document_chunk,GSE111619_series_matrix.txt,[],"!Series_title	""Poly(A)+ RNA-seq from H226 cells expressing doxycycline-inducible Control (non-targeting) and p63-targeting shRNAs"" !Series_geo_accession	""GSE111619"" !Series_status	""Public on Aug 27 2018"" !Series_submission_date	""Mar 09 2018"" !Series_last_update_date	""Mar 27 2019"" !Series_pubmed_id	""30232004"" !Series_summary	""To determine the impact of ΔNp63α knockdown on steady-state mRNA levels, we performed poly(A)-enriched RNA-seq analysis of lung squamous cell carcinoma line H226 (inducible "
bm25,Q19,6,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,[],80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
bm25,Q19,7,chunk:GSE111619_family.soft:27:0811d4a4f618,document_chunk,GSE111619_family.soft,[],_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667770 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777458 !Sample_supplementary_fil
bm25,Q19,8,chunk:GSE111619_family.soft:20:9af496ac6e9a,document_chunk,GSE111619_family.soft,[],"oSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777457 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035187 !Sample_title = H226 shp63, 6 days doxycycline, replicate 1 !Sample_geo_accession = GSM3035187 !Sample_status = Public on Aug 27 2018 !Sample_submission_date = Mar 09 2018 !Sample_last_update_date = Aug 27 2018 !Sample_typ"
bm25,Q19,9,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,document_chunk,GSE111619_HTSeq_counts.txt,[],GeneID	NonTargeting_rep1	NonTargeting_rep2	p63KD_rep1	p63KD_rep2 A1BG	59	54	88	72 A1BG-AS1	268	231	224	221 A1CF	1	1	0	0 A2M	109	117	533	517 A2M-AS1	38	42	41	38 A2ML1	68	50	27	33 A2MP1	0	2	1	1 A3GALT2	2	2	0	2 A4GALT	2103	1852	2729	2672 A4GNT	0	0	0	1 AA06	0	0	0	0 AAAS	2784	2610	2142	1866 AACS	3501	3247	2899	2787 AACSP1	76	48	16	18 AADAC	7	0	6	1 AADACL2	0	0	0	0 AADACL2-AS1	0	0	0	0 AADACL3	0	0	0	0 AADACL4	0	0	0	2 AADACP1	4	8	3	4 AADAT	743	743	510	464 AAED1	404	433	305	262 AAGAB	5156	4853	5194	5143 A
bm25,Q19,10,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,document_chunk,GSE111619_HTSeq_counts.txt,[],CASP1	3090	2770	1755	1722 CASP10	1747	1580	1591	1569 CASP12	0	0	0	0 CASP14	203	221	64	65 CASP2	3240	3158	3975	3439 CASP3	2912	2862	2252	2255 CASP4	4910	4635	5734	5854 CASP5	0	0	1	5 CASP6	1875	1724	1492	1443 CASP7	3372	3334	5225	5183 CASP8	3141	2978	2328	2222 CASP8AP2	2725	2692	2049	1845 CASP9	1523	1353	2051	2067 CASQ1	0	0	0	0 CASQ2	6	1	9	11 CASR	0	0	1	0 CASS4	1	0	0	3 CAST	21851	21190	27933	27488 CASZ1	815	819	995	952 CAT	12168	11191	9905	9706 CATIP	11	6	3	4 CATIP-AS1	7	8	14	15 CATSPER1	163	161	3
bm25,Q19,11,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,document_chunk,GSE111619_HTSeq_counts.txt,[],TSPER4	5	4	2	3 CATSPERB	18	18	50	64 CATSPERD	1	0	0	0 CATSPERG	25	27	45	47 CAV1	15034	14646	3280	3349 CAV2	7905	7792	4205	4240 CAV3	0	0	0	0 CBFA2T2	1843	1869	2208	1885 CBFA2T3	100	102	6	6 CBFB	3645	3367	1951	2045 CBL	4724	4242	4016	3845 CBLB	1544	1444	1905	1687 CBLC	704	652	652	640 CBLL1	2409	2274	1836	1769 CBLN1	0	0	0	0 CBLN2	0	0	0	0 CBLN3	82	104	284	186 CBLN4	0	0	0	0 CBR1	4513	4246	3790	3699 CBR3	379	345	179	145 CBR3-AS1	130	119	384	343 CBR4	3313	3054	3430	3484 CBS	859	878	217	199 CBWD1	2494	24
bm25,Q19,12,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,document_chunk,GSE111619_HTSeq_counts.txt,[],CBWD6	255	245	162	145 CBX1	5585	5450	3623	3503 CBX2	1331	1466	810	739 CBX3	25541	24904	17125	17332 CBX3P2	43	45	86	78 CBX4	2363	2340	3220	3020 CBX5	13330	12326	7088	6987 CBX6	1332	1272	1189	1101 CBX7	520	454	541	486 CBX8	785	738	747	704 CBY1	779	747	735	721 CBY3	0	0	0	0 CC2D1A	3024	2876	3450	3197 CC2D1B	2376	2304	1980	1908 CC2D2A	810	785	548	517 CC2D2B	0	2	1	3 CCAR1	10547	10366	9174	9040 CCAR2	4146	4033	3428	3312 CCAT1	0	1	0	0 CCAT2	3	2	1	1 CCBE1	144	161	329	338 CCBL1	487	453	369	334 CCBL2	1719	
bm25,Q19,13,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,document_chunk,GSE111619_HTSeq_counts.txt,[],15	12 CCDC103	178	181	160	147 CCDC104	1810	1719	1564	1548 CCDC105	0	0	0	0 CCDC106	214	233	238	243 CCDC107	508	437	718	650 CCDC108	0	6	7	6 CCDC109B	1638	1507	1098	1178 CCDC11	77	84	83	74 CCDC110	3	6	5	4 CCDC112	354	325	294	265 CCDC113	854	875	942	875 CCDC114	3	8	7	4 CCDC115	1726	1653	1614	1612 CCDC116	8	16	2	2 CCDC117	1734	1699	1676	1653 CCDC12	1062	1034	1004	966 CCDC120	2897	3094	2956	2735 CCDC121	266	257	235	224 CCDC122	370	342	369	354 CCDC124	1971	1944	1507	1604 CCDC125	811	761	806	825 CCDC126
bm25,Q19,14,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,document_chunk,GSE111619_HTSeq_counts.txt,[],DC13-AS1	0	0	0	0 CCDC130	921	875	1010	848 CCDC132	1895	1979	1644	1597 CCDC134	322	260	320	298 CCDC135	0	0	0	0 CCDC136	210	204	107	96 CCDC137	1629	1603	1340	1356 CCDC138	759	766	402	393 CCDC14	3725	3824	2334	2167 CCDC140	0	0	0	0 CCDC141	4	3	4	5 CCDC142	576	559	605	569 CCDC144A	68	89	102	90 CCDC144B	745	665	741	652 CCDC144CP	280	294	281	266 CCDC144NL	0	0	0	0 CCDC146	26	30	21	23 CCDC147	46	43	30	33 CCDC147-AS1	1	0	1	1 CCDC148	23	11	16	20 CCDC148-AS1	0	0	0	1 CCDC149	570	561	695	708 CCDC15	586	567	24
bm25,Q19,15,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,document_chunk,GSE111619_HTSeq_counts.txt,[],4 CCDC154	103	114	145	145 CCDC155	0	0	0	0 CCDC157	86	80	116	87 CCDC158	8	9	3	2 CCDC159	109	114	252	230 CCDC160	14	21	52	66 CCDC162P	201	226	184	157 CCDC163P	262	220	129	128 CCDC166	0	0	1	0 CCDC167	739	740	538	551 CCDC168	6	7	5	4 CCDC169	78	83	67	57 CCDC169-SOHLH2	7	5	1	3 CCDC17	78	97	59	63 CCDC170	21	7	15	8 CCDC171	159	160	126	134 CCDC172	0	0	0	0 CCDC173	4	3	2	1 CCDC174	999	1005	1011	995 CCDC175	0	0	0	0 CCDC176	163	170	357	345 CCDC177	3	0	3	5 CCDC178	1	2	2	1 CCDC179	0	0	0	0 CCDC18	999	939	249	26
bm25,Q19,16,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,document_chunk,GSE111619_HTSeq_counts.txt,[],1	122	135	130	122 CCDC184	1	1	0	0 CCDC185	10	9	8	8 CCDC19	35	34	29	21 CCDC22	590	657	575	555 CCDC23	459	450	402	370 CCDC24	530	524	733	673 CCDC25	1648	1475	1176	1319 CCDC27	0	0	0	0 CCDC28A	1950	1866	2127	2195 CCDC28B	71	64	22	25 CCDC3	8	7	5	5 CCDC30	39	43	84	102 CCDC33	3	2	2	1 CCDC34	1340	1278	485	506 CCDC36	2	0	0	0 CCDC37	0	0	0	0 CCDC37-AS1	0	0	0	0 CCDC38	0	4	5	0 CCDC39	0	1	0	0 CCDC40	45	39	93	129 CCDC42	0	0	0	0 CCDC42B	6	5	3	5 CCDC43	2682	2607	2039	2164 CCDC47	13328	13461	13866	13541 CCDC50	33
bm25,Q19,17,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,document_chunk,GSE111619_HTSeq_counts.txt,[],0	0	0 CCDC57	1423	1454	1461	1352 CCDC58	636	606	447	468 CCDC59	1256	1242	829	818 CCDC6	7704	7330	6977	6838 CCDC60	483	460	137	149 CCDC61	325	306	195	199 CCDC62	13	8	8	5 CCDC63	3	3	8	9 CCDC64	1301	1331	3024	2605 CCDC64B	739	783	1485	1309 CCDC65	0	0	1	1 CCDC66	1059	970	797	777 CCDC67	0	0	0	0 CCDC68	702	771	1860	1873 CCDC69	1239	1128	865	793 CCDC7	136	125	96	87 CCDC70	0	0	0	0 CCDC71	1019	998	846	793 CCDC71L	1496	1381	2744	2570 CCDC73	13	11	2	7 CCDC74A	65	68	30	22 CCDC74B	42	21	10	13 CCDC77	824	713	
bm25,Q19,18,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,document_chunk,GSE111619_HTSeq_counts.txt,[],30	6379 CCDC81	10	14	8	14 CCDC82	2207	2150	1776	1768 CCDC83	0	1	4	2 CCDC84	804	854	709	689 CCDC85A	1	3	4	6 CCDC85B	850	968	592	606 CCDC85C	3938	3730	3116	3075 CCDC86	2320	2172	1341	1388 CCDC87	24	10	43	51 CCDC88A	1738	1638	519	512 CCDC88B	450	435	286	262 CCDC88C	280	246	138	131 CCDC89	4	4	7	5 CCDC9	785	764	821	862 CCDC90B	3600	3215	3268	3288 CCDC91	1545	1439	1564	1501 CCDC92	1288	1300	1165	1085 CCDC93	2398	2339	2868	2489 CCDC94	931	916	577	596 CCDC96	126	103	190	207 CCDC97	1841	1797	1552	1344 CC
bm25,Q19,19,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,document_chunk,GSE111619_HTSeq_counts.txt,[],15 CCKAR	0	0	0	0 CCKBR	0	0	0	1 CCL1	0	0	0	0 CCL11	0	0	0	0 CCL13	0	0	0	0 CCL14	0	0	0	0 CCL15	0	0	0	1 CCL15-CCL14	0	0	0	0 CCL16	0	0	2	0 CCL17	0	0	2	2 CCL18	0	0	0	0 CCL19	0	0	0	0 CCL2	0	0	0	0 CCL20	35	35	33	28 CCL21	0	0	0	0 CCL22	31	27	394	349 CCL23	0	0	0	0 CCL24	0	0	0	0 CCL25	0	0	1	0 CCL26	9	6	7	11 CCL27	6	7	4	1 CCL28	340	311	723	658 CCL3	0	2	0	0 CCL3L1	0	0	0	0 CCL3L3	0	0	0	0 CCL4	0	0	0	0 CCL4L1	0	0	0	0 CCL4L2	0	0	0	0 CCL5	48	44	70	58 CCL7	0	0	0	0 CCL8	0	0	0	0 CCM2	2537	2489	1895	1899 CCM2L	0	0	0	
bm25,Q19,20,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,document_chunk,GSE111619_HTSeq_counts.txt,[],260	11587	13892	12679 ADAM17	3840	3712	3223	3043 ADAM18	0	0	1	0 ADAM19	544	448	683	722 ADAM1A	149	149	146	112 ADAM2	0	0	0	0 ADAM20	4	4	5	6 ADAM20P1	7	18	29	20 ADAM21	97	88	114	131 ADAM21P1	15	17	20	16 ADAM22	224	232	263	266 ADAM23	373	349	284	296 ADAM28	15	5	25	34 ADAM29	0	1	1	2 ADAM30	0	0	0	0 ADAM32	11	12	43	37 ADAM33	0	0	0	1 ADAM3A	0	0	0	0 ADAM5	0	1	0	0 ADAM6	0	0	0	0 ADAM7	0	0	0	0 ADAM8	1219	1277	4135	3717 ADAM9	14374	13766	26037	25705 ADAMDEC1	0	0	0	0 ADAMTS1	87	64	27	31 ADAMTS10	0	0	0	0 ADAM
vector,Q19,1,chunk:GSE111619_family.soft:35:a3b6b9cab079,document_chunk,GSE111619_family.soft,[],cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667769 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777459 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0
vector,Q19,2,chunk:GSE111619_family.soft:10:af45eaa5686d,document_chunk,GSE111619_family.soft,[],ng Picard (v1.129) !Sample_data_processing = Quality assessment of final mapped reads was performed using RSeQC (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRC
vector,Q19,3,chunk:GSE111619_family.soft:15:044bb04e836b,document_chunk,GSE111619_family.soft,[],"Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions. !Sample_description = total RNA from doxycycline-treated H226 shControl cells !Sample_description = shControl_rep2 !Sample_description = NonTargeting_rep2 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried "
vector,Q19,4,chunk:GSE111619_family.soft:33:887d9b8483f9,document_chunk,GSE111619_family.soft,[],C (v2.6) !Sample_data_processing = Raw gene-level count data was generated using HTSeq (v0.6.1) with the following options (--stranded=reverse –minaqual=10 –type=exon –idattr=gene --mode=intersection-nonempty) using the GTF provided in the UCSC hg19-based igenomes bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequen
vector,Q19,5,chunk:GSE111619_family.soft:26:daada7b1edf2,document_chunk,GSE111619_family.soft,[],"html) !Sample_data_processing = Genome_build: GRCh37/hg19; Bowtie2 index and GTF from iGenomes UCSC hg19 bundle (https://support.illumina.com/sequencing/sequencing_software/igenome.html) !Sample_data_processing = Supplementary_files_format_and_content: Tab delimited text files containing raw gene-level counts for each sample !Sample_platform_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !S"
vector,Q19,6,chunk:GSE111619_family.soft:23:f32d98e8f942,document_chunk,GSE111619_family.soft,[],"_rep1 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt a"
